step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
317,8658600,4517,9559,28.990194,,0,11,9,108,32330,882,2608,8626270,18,176,40,1,24250,1,110,1,1829841,1,2933148,1,428622,1,117849,1,3279829,1,12581,1,285932,1,6977,4,515345,4,66483,4,803101,4,1574464,8,2362196,108,12761,24,3378,1,20741,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,44,1,9559,1,4517,1,17057,1,9559,1,0,1
318,8668500,4516,9559,28.990192,,0,11,9,108,30983,872,2457,8637517,18,176,50,1,23478,1,70,1,1834963,1,2970329,1,428461,1,115924,1,3251700,1,12541,1,270414,1,6987,4,513981,4,66202,4,794580,4,1573652,8,2353064,108,12711,24,3158,1,19378,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,44,1,9559,1,4516,1,17056,1,9559,1,0,1
319,8819400,4516,9559,28.99019,,0,11,9,108,32456,962,2917,8786944,18,176,30,1,23267,1,40,1,1851674,1,3011972,1,428552,1,118832,1,3339726,1,12852,1,276920,1,7168,4,530041,4,67375,4,808223,4,1622712,8,2415097,108,12922,24,3258,1,20500,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,44,1,9559,1,4516,1,17060,1,9559,1,0,1
320,8822500,4515,9559,28.990196,,0,11,9,108,35195,882,2687,8787305,18,176,20,1,24179,1,30,1,1879873,1,2993296,1,428542,1,118952,1,3329511,1,12902,1,275366,1,7258,4,524216,4,67886,4,813727,4,1613981,8,2412019,108,13002,24,3358,1,20280,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,44,1,9559,1,4515,1,17057,1,9559,1,0,1
321,8804200,4515,9559,28.990198,,0,11,9,108,35501,862,2637,8768699,18,176,10,1,23658,1,30,1,1880916,1,2989116,1,428562,1,116807,1,3316689,1,12912,1,276388,1,7238,4,524136,4,68037,4,812855,4,1601681,8,2398927,108,12972,24,3138,1,19758,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,44,1,9559,1,4515,1,17057,1,9559,1,0,1
322,8698600,4517,9559,28.990198,,0,11,9,108,30087,842,2557,8668513,18,176,50,1,23929,1,40,1,1884856,1,2963733,1,428512,1,116145,1,3238668,1,12581,1,270223,1,7027,4,512267,4,65791,4,790851,4,1566815,8,2342488,108,12621,24,3088,1,19307,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,44,1,9559,1,4517,1,17056,1,9559,1,0,1
323,8679300,4517,9559,28.990198,,0,11,9,108,35207,862,2457,8644093,18,176,40,1,23277,1,60,1,1876916,1,2901320,1,428632,1,113970,1,3286916,1,12962,1,268308,1,7087,4,528657,4,66212,4,800144,4,1589461,8,2374326,108,12821,24,3348,1,20260,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,44,1,9559,1,4517,1,17054,1,9559,1,0,1
324,8792000,4517,9559,28.990198,,0,11,9,108,41375,1283,2858,8750625,18,176,50,1,23909,1,20,1,1864786,1,2942531,1,428602,1,116837,1,3361028,1,12862,1,274965,1,7458,4,537228,4,67877,4,811141,4,1634672,8,2429983,108,12972,24,3529,1,20280,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,44,1,9559,1,4517,1,17056,1,9559,1,0,1
325,8661100,4516,9559,28.990194,,0,11,9,108,37437,872,2456,8623663,18,176,10,1,23839,1,30,1,1866861,1,2934542,1,428612,1,116506,1,3240723,1,12541,1,274263,1,6967,4,510884,4,66012,4,789227,4,1566945,8,2341085,108,12631,24,3218,1,19849,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,44,1,9559,1,4516,1,17053,1,9559,1,0,1
326,8760000,4516,9559,28.990189,,0,11,9,108,38206,1333,2498,8721794,18,176,20,1,23197,1,30,1,1836066,1,2953548,1,428532,1,116506,1,3351405,1,12491,1,269090,1,8411,4,553027,4,67245,4,827190,4,1600057,8,2411727,108,13022,24,3168,1,19428,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,44,1,9559,1,4516,1,17055,1,9559,1,0,1
327,8662700,4516,9559,28.990189,,0,11,9,108,35869,962,2917,8626831,18,176,40,1,22966,1,20,1,1864857,1,2904708,1,428672,1,115564,1,3277152,1,12852,1,269732,1,7097,4,514663,4,66473,4,797417,4,1595485,8,2377234,108,12751,24,3208,1,19538,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17007,1,44,1,9559,1,4516,1,17051,1,9559,1,0,1
328,8728000,4515,9559,28.990189,,0,11,9,108,40620,892,2527,8687380,18,176,50,1,23859,1,20,1,1840026,1,2907916,1,428542,1,116225,1,3358221,1,12521,1,328667,1,7298,4,540286,4,66774,4,803973,4,1585411,8,2374105,108,12751,24,3128,1,19317,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4515,1,17050,1,9559,1,0,1
329,8645600,4514,9559,28.990189,,0,11,9,108,37605,932,2398,8607995,18,176,60,1,23147,1,40,1,1839985,1,2934211,1,428612,1,117909,1,3251449,1,12581,1,271917,1,7037,4,513440,4,66062,4,797437,4,1569733,8,2352091,108,12681,24,3108,1,19307,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17004,1,40,1,9559,1,4514,1,17044,1,9559,1,0,1
330,8715300,4515,9559,28.990189,,0,11,9,108,39128,892,2428,8676172,18,176,40,1,23327,1,30,1,1838271,1,2983171,1,428612,1,118200,1,3271970,1,12551,1,280228,1,7057,4,513129,4,66613,4,798059,4,1581241,8,2364191,108,12681,24,3248,1,19027,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,40,1,9559,1,4515,1,17049,1,9559,1,0,1
331,8671800,4513,9559,28.990189,,0,11,9,108,33922,942,2437,8637878,18,176,10,1,23377,1,90,1,1870771,1,2901069,1,428612,1,114441,1,3286676,1,12831,1,271827,1,6957,4,514924,4,66743,4,798259,4,1601600,8,2384532,108,12892,24,3228,1,19668,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,40,1,9559,1,4513,1,17043,1,9559,1,0,1
332,8709600,4513,9559,28.990189,,0,11,9,108,33699,872,2527,8675901,18,176,50,1,23758,1,40,1,1851684,1,2954711,1,428602,1,115273,1,3289332,1,12451,1,266454,1,7057,4,520377,4,66854,4,811642,4,1591486,8,2387699,108,12902,24,3178,1,18906,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17007,1,40,1,9559,1,4513,1,17047,1,9559,1,0,1
333,8674800,4512,9559,28.990185,,0,11,9,108,38957,952,2568,8635843,18,176,40,1,23016,1,30,1,1858080,1,2953538,1,428552,1,117919,1,3242147,1,12521,1,276017,1,6947,4,511926,4,65691,4,789387,4,1566394,8,2340623,108,12591,24,3218,1,19147,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,40,1,9559,1,4512,1,17043,1,9559,1,0,1
334,8681000,4513,9559,28.990185,,0,11,9,108,55633,952,2537,8625367,18,176,40,1,23458,1,90,1,1858140,1,2947724,1,428461,1,113719,1,3241094,1,12641,1,272489,1,7057,4,512157,4,66112,4,792425,4,1565071,8,2342288,108,12671,24,3138,1,19157,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4513,1,17053,1,9559,1,0,1
335,8983300,4514,9559,28.990185,,0,11,9,108,81685,1364,2697,8901615,18,176,20,1,23297,1,40,1,1874911,1,2924146,1,428792,1,143091,1,3491809,1,15508,1,336486,1,7729,4,555684,4,71866,4,861374,4,1630101,8,2479585,108,9193,24,3278,1,20941,1,2987,1,0,0,0,0,0,0,0,0,0,0,0,0,17021,1,36,1,9559,1,4514,1,17057,1,9559,1,0,1
336,8926700,4513,9559,28.990185,,0,11,9,108,109442,1183,2697,8817258,18,176,150,1,38795,1,80,1,1914939,1,2986379,1,428702,1,113649,1,3321702,1,12862,1,275636,1,7208,4,526292,4,67867,4,813988,4,1602242,8,2404541,108,8992,24,3328,1,21372,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,36,1,9559,1,4513,1,17055,1,9559,1,0,1
337,8978000,4516,9559,28.990185,,0,11,9,108,44827,1614,2677,8933173,18,176,130,1,29933,1,80,1,2094149,1,2935755,1,428652,1,115935,1,3315597,1,12942,1,267777,1,12050,4,521941,4,66924,4,806920,4,1611114,8,2402516,108,12841,24,3619,1,21072,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17024,1,40,1,9559,1,4516,1,17064,1,9559,1,0,1
338,8682800,4517,9559,28.990185,,0,11,9,108,34376,902,2527,8648424,18,176,130,1,23788,1,50,1,1889387,1,2917750,1,428552,1,116676,1,3259248,1,12842,1,272669,1,7007,4,514513,4,66182,4,793036,4,1579106,8,2356803,108,12811,24,3288,1,20009,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4517,1,17062,1,9559,1,0,1
339,8729700,4518,9559,28.990185,,0,11,9,108,37208,952,3018,8692492,18,176,20,1,23708,1,40,1,1849539,1,2899676,1,428532,1,114651,1,3363875,1,12451,1,268429,1,7218,4,531033,4,67656,4,810008,4,1653268,8,2447326,108,12932,24,3138,1,19678,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4518,1,17063,1,9559,1,0,1
340,8657900,4517,9559,28.990185,,0,11,9,108,33736,902,2537,8624164,18,176,100,1,23157,1,30,1,1834913,1,2933950,1,428612,1,118340,1,3272531,1,12531,1,281220,1,7097,4,519074,4,65862,4,799372,4,1571747,8,2355961,108,12621,24,3078,1,21693,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17024,1,40,1,9559,1,4517,1,17064,1,9559,1,0,1
341,8683300,4517,9559,28.990185,,0,11,9,108,39978,852,2517,8643322,18,176,50,1,23257,1,40,1,1838712,1,2954661,1,428492,1,116726,1,3268892,1,12491,1,277240,1,7057,4,516979,4,66313,4,801838,4,1573843,8,2360482,108,12681,24,3108,1,19187,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4517,1,17059,1,9559,1,0,1
342,8669800,4517,9559,28.990185,,0,11,9,108,41676,932,2466,8628124,18,176,50,1,23197,1,30,1,1853198,1,2914803,1,428612,1,115213,1,3280220,1,12801,1,266564,1,6967,4,512959,4,81771,4,798349,4,1587265,8,2370427,108,12721,24,3208,1,19688,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17021,1,40,1,9559,1,4517,1,17061,1,9559,1,0,1
343,8748900,4517,9559,28.990185,,0,11,9,108,36399,822,2516,8712501,18,176,70,1,23728,1,20,1,1859533,1,2954631,1,428552,1,119243,1,3314213,1,12511,1,276759,1,7158,4,532437,4,67095,4,810138,4,1595135,8,2389895,108,12862,24,3188,1,18987,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4517,1,17063,1,9559,1,0,1
344,8637900,4517,9559,28.990185,,0,11,9,108,35238,892,2486,8602662,18,176,50,1,23317,1,40,1,1840487,1,2913550,1,428562,1,119674,1,3264491,1,12491,1,273822,1,6987,4,518522,4,66162,4,796374,4,1576549,8,2357615,108,12821,24,3118,1,19568,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4517,1,17063,1,9559,1,0,1
345,8667700,4517,9559,28.990189,,0,11,9,108,34564,912,2526,8633136,18,176,50,1,23016,1,20,1,1839474,1,2958992,1,428562,1,114260,1,3256251,1,12511,1,269411,1,7017,4,514934,4,66012,4,797397,4,1574865,8,2357084,108,12651,24,3168,1,20019,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4517,1,17062,1,9559,1,0,1
346,8674200,4517,9559,28.990189,,0,11,9,108,31340,902,2738,8642860,18,176,50,1,23337,1,90,1,1856877,1,2929309,1,428492,1,116426,1,3275438,1,12842,1,270113,1,7007,4,517811,4,66263,4,804394,4,1583366,8,2372161,108,12862,24,3188,1,19839,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17030,1,40,1,9559,1,4517,1,17070,1,9559,1,0,1
347,8958000,4517,9559,28.990189,,0,11,9,108,63131,1283,2657,8894869,18,176,90,1,23798,1,90,1,1874881,1,2931544,1,428552,1,146650,1,3476462,1,12801,1,337348,1,7528,4,565247,4,71866,4,862747,4,1603716,8,2450674,108,13132,24,3248,1,20961,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,40,1,9559,1,4517,1,17073,1,9559,1,0,1
348,8922100,4517,9559,28.990189,,0,11,9,108,39662,882,2467,8882438,18,176,60,1,29703,1,40,1,2123160,1,2931424,1,428572,1,115062,1,3241876,1,12541,1,266735,1,6947,4,514583,4,65741,4,793718,4,1568309,8,2346939,108,12621,24,3118,1,19347,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,40,1,9559,1,4517,1,17073,1,9559,1,0,1
349,8657000,4516,9559,28.990189,,0,11,9,108,39763,912,2547,8617237,18,176,50,1,23127,1,30,1,1888154,1,2901531,1,428622,1,116105,1,3247079,1,12541,1,272759,1,6977,4,516026,4,66082,4,791121,4,1568128,8,2348032,108,8671,24,3118,1,19438,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4516,1,17070,1,9559,1,0,1
350,8714500,4515,9559,28.990189,,0,11,9,108,38137,1113,4462,8676363,18,176,10,1,23478,1,90,1,1874069,1,2901912,1,428522,1,120275,1,3315216,1,12791,1,267306,1,6887,4,518081,4,68067,4,798369,4,1629690,8,2414505,108,9092,24,3208,1,19919,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4515,1,17068,1,9559,1,0,1
351,8669800,4516,9559,28.990189,,0,11,9,108,36994,911,2417,8632806,18,176,50,1,23708,1,40,1,1862922,1,2897030,1,428552,1,117719,1,3290335,1,12451,1,275897,1,7007,4,530131,4,68398,4,801788,4,1580770,8,2371279,108,8862,24,3047,1,19859,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4516,1,17073,1,9559,1,0,1
352,8731600,4517,9559,28.990189,,0,11,9,108,37975,1073,2848,8693625,18,176,60,1,23227,1,20,1,1838211,1,2940857,1,428642,1,117639,1,3332478,1,12491,1,270915,1,18285,4,534271,4,67004,4,812253,4,1603435,8,2403788,108,9052,24,3148,1,19618,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4517,1,17071,1,9559,1,0,1
353,8662400,4518,9559,28.990189,,0,11,9,108,37955,892,2478,8624445,18,176,120,1,23027,1,20,1,1838161,1,2961317,1,428562,1,115072,1,3245615,1,12551,1,267617,1,6987,4,514102,4,65942,4,794359,4,1570585,8,2353716,108,8751,24,3168,1,19468,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
354,8815000,4518,9559,28.990189,,0,11,9,108,64135,912,2467,8750865,18,176,10,1,23257,1,10,1,1878300,1,2910262,1,428592,1,169316,1,3328208,1,12912,1,274634,1,7117,4,534151,4,67105,4,810890,4,1608016,8,2407598,108,8842,24,3248,1,19538,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4518,1,17072,1,9559,1,0,1
355,8670700,4519,9559,28.990189,,0,11,9,108,32240,892,2577,8638460,18,176,120,1,23167,1,20,1,1834823,1,2912307,1,428522,1,120005,1,3306986,1,12511,1,295024,1,7017,4,522823,4,66684,4,803632,4,1585972,8,2378156,108,8872,24,3148,1,19307,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4519,1,17072,1,9559,1,0,1
356,8889600,4518,9559,28.990189,,0,11,9,108,35531,1323,2617,8854069,18,176,50,1,23277,1,100,1,1844617,1,3026367,1,428572,1,120887,1,3397458,1,12741,1,365236,1,7869,4,525881,4,67155,4,804845,4,1587927,8,2381303,108,8852,24,3579,1,31006,1,2636,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
357,8755100,4519,9559,28.990189,,0,11,9,108,33045,832,2777,8722055,18,176,50,1,23798,1,40,1,1845619,1,2995170,1,428542,1,112546,1,3303266,1,13022,1,308096,1,7077,4,514412,4,66022,4,794931,4,1580789,8,2364162,108,8782,24,3238,1,25282,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4519,1,17074,1,9559,1,0,1
358,8866500,4520,9559,28.990189,,0,11,9,108,35498,942,2618,8831002,18,176,130,1,24300,1,60,1,1880094,1,3033695,1,428662,1,120005,1,3331355,1,12701,1,294423,1,6897,4,520948,4,66934,4,807532,4,1607776,8,2399879,108,12811,24,3148,1,20240,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4520,1,17077,1,9559,1,0,1
359,8705400,4521,9559,28.990189,,0,11,9,108,31103,882,2397,8674297,18,176,60,1,23458,1,60,1,1841219,1,2994298,1,428472,1,115493,1,3258577,1,12661,1,279305,1,7057,4,518322,4,65721,4,796475,4,1565252,8,2346608,108,12721,24,3058,1,19989,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
360,8701600,4521,9559,28.990189,,0,11,9,108,32285,932,2486,8669315,18,176,40,1,23518,1,90,1,1867884,1,2963232,1,428542,1,110231,1,3263198,1,12581,1,268609,1,6957,4,518031,4,66212,4,794851,4,1582233,8,2361926,108,12671,24,3258,1,19608,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
361,8721900,4521,9559,28.990189,,0,11,9,108,35964,913,2958,8685936,18,176,20,1,23277,1,150,1,1860436,1,2945168,1,428512,1,112887,1,3302344,1,13142,1,271256,1,6987,4,514793,4,69129,4,798580,4,1615545,8,2398395,108,12771,24,3218,1,19358,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,44,1,9559,1,4521,1,17082,1,9559,1,0,1
362,8711500,4521,9559,28.990189,,0,11,9,108,34556,922,2477,8676944,18,176,30,1,24089,1,80,1,1883342,1,2920136,1,428512,1,115884,1,3292119,1,12751,1,268128,1,7027,4,531063,4,67075,4,807562,4,1585872,8,2378115,108,12842,24,3158,1,18846,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
363,8735800,4521,9559,28.990189,,0,11,9,108,32872,1704,2898,8702928,18,176,50,1,23197,1,40,1,1839955,1,2936126,1,428582,1,118120,1,3343986,1,12872,1,275636,1,20811,4,537659,4,66904,4,816283,4,1599345,8,2399878,108,12852,24,3108,1,19989,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
364,8704200,4521,9559,28.990189,,0,11,9,108,34063,892,2396,8670137,18,176,50,1,23869,1,40,1,1884334,1,2967051,1,428522,1,110421,1,3242969,1,12882,1,272479,1,6977,4,514162,4,66042,4,791964,4,1564329,8,2341336,108,12561,24,3088,1,20570,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
365,8793000,4521,9559,28.990189,,0,11,9,108,35238,952,2717,8757762,18,176,60,1,23427,1,30,1,1864776,1,2936035,1,428562,1,110521,1,3381368,1,12982,1,268629,1,7188,4,523886,4,68799,4,821606,4,1665036,8,2470553,108,13373,24,3278,1,19458,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,44,1,9559,1,4521,1,17078,1,9559,1,0,1
366,8691500,4521,9559,28.990189,,0,11,9,108,37272,872,2547,8654228,18,176,50,1,23849,1,40,1,1849298,1,2919745,1,428642,1,116025,1,3303928,1,12651,1,269842,1,7097,4,522472,4,66693,4,808013,4,1603957,8,2396541,108,12882,24,3198,1,19287,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
367,8677600,4521,9559,28.990189,,0,11,9,108,39190,882,2507,8638410,18,176,40,1,23287,1,80,1,1839374,1,2951072,1,428502,1,118932,1,3263739,1,13383,1,275346,1,7007,4,520437,4,65992,4,799693,4,1569652,8,2354177,108,12661,24,3158,1,19067,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
368,8687700,4521,9559,28.990187,,0,11,9,108,38133,832,2476,8649567,18,176,160,1,23207,1,10,1,1838662,1,2968996,1,428512,1,117569,1,3259760,1,12691,1,270714,1,6977,4,516588,4,66252,4,796174,4,1577411,8,2358368,108,12741,24,3278,1,19057,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
369,8763500,4520,9559,28.990185,,0,11,9,108,40623,852,2426,8722877,18,176,20,1,23357,1,30,1,1856506,1,2980635,1,428542,1,121819,1,3299036,1,12932,1,273190,1,6937,4,519776,4,66583,4,802780,4,1603746,8,2395258,108,8842,24,3338,1,19287,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4520,1,17079,1,9559,1,0,1
370,8968800,4520,9559,28.990189,,0,11,9,108,40650,1183,2447,8928150,18,176,120,1,23718,1,20,1,1866711,1,3037163,1,428582,1,127292,1,3431401,1,13142,1,350029,1,7909,4,530753,4,67867,4,818228,4,1620116,8,2427005,108,8892,24,3198,1,28981,1,3138,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4520,1,17079,1,9559,1,0,1
371,8887100,4520,9559,28.990189,,0,11,9,108,35136,872,2467,8851964,18,176,90,1,24460,1,30,1,1885918,1,3011591,1,428572,1,126681,1,3361660,1,12962,1,305810,1,7358,4,526592,4,67716,4,814910,4,1611675,8,2415146,108,8972,24,3178,1,21002,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4520,1,17075,1,9559,1,0,1
372,8787000,4520,9559,28.990189,,0,11,9,108,34310,962,2777,8752690,18,176,70,1,23939,1,20,1,1881748,1,2998639,1,428572,1,114982,1,3291678,1,13042,1,277431,1,6947,4,512207,4,66373,4,795552,4,1604879,8,2388852,108,8802,24,3148,1,21613,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
373,8693300,4520,9559,28.990189,,0,11,9,108,31694,962,2347,8661606,18,176,90,1,23879,1,30,1,1861328,1,2923675,1,428622,1,116305,1,3295056,1,12621,1,272739,1,7067,4,521369,4,66192,4,804264,4,1597450,8,2390515,108,8852,24,3118,1,19368,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4520,1,17070,1,9559,1,0,1
374,9029100,4520,9559,28.990189,,0,11,9,108,34396,1293,2887,8994704,18,176,50,1,23558,1,60,1,1835184,1,2924136,1,428582,1,137538,1,3632495,1,13102,1,274915,1,7699,4,628423,4,71947,4,911908,4,1708964,8,2608531,108,9453,24,3448,1,21382,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4520,1,17068,1,9559,1,0,1
375,8867700,4520,9559,28.990189,,0,11,9,108,33420,1053,2547,8834280,18,176,140,1,24119,1,70,1,2045209,1,2965377,1,428572,1,111163,1,3247139,1,12491,1,268198,1,6927,4,513189,4,65852,4,792755,4,1574283,8,2355721,108,8772,24,3198,1,19167,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4520,1,17068,1,9559,1,0,1
376,8805500,4520,9559,28.990189,,0,11,9,108,35337,1333,3499,8770163,18,176,150,1,23367,1,40,1,1855594,1,2926622,1,428592,1,111534,1,3411312,1,12952,1,274153,1,8220,4,552666,4,78412,4,839610,4,1628697,8,2455797,108,9012,24,3298,1,22315,1,2606,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
377,8816500,4520,9559,28.990189,,0,11,9,108,37977,1112,2417,8778523,18,176,50,1,23889,1,30,1,1880214,1,2989847,1,428512,1,125438,1,3317963,1,12581,1,280789,1,7138,4,524357,4,67275,4,816945,4,1594102,8,2399709,108,8922,24,3047,1,20711,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
378,8716600,4520,9559,28.990189,,0,11,9,108,36167,913,2446,8680433,18,176,20,1,23528,1,40,1,1834642,1,2951894,1,428572,1,111634,1,3317521,1,12581,1,296307,1,7228,4,523394,4,66954,4,806920,4,1590644,8,2386306,108,8812,24,3178,1,19498,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
379,8659200,4520,9559,28.990189,,0,11,9,108,35246,923,2476,8623954,18,176,30,1,23387,1,20,1,1840487,1,2959733,1,428582,1,109348,1,3249805,1,12561,1,267637,1,7027,4,512748,4,65982,4,796404,4,1574073,8,2359199,108,8802,24,3128,1,19398,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
380,8790400,4521,9559,28.990189,,0,11,9,108,39104,842,2677,8751296,18,176,40,1,23518,1,100,1,1862411,1,2993326,1,428662,1,112065,1,3318293,1,12882,1,284348,1,8972,4,523404,4,66774,4,801116,4,1605620,8,2395217,108,8842,24,3238,1,21382,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4521,1,17074,1,9559,1,0,1
381,8747900,4521,9559,28.990189,,0,11,9,108,48280,872,2557,8699620,18,176,40,1,24079,1,40,1,1861208,1,2943403,1,429213,1,111574,1,3317141,1,12922,1,297089,1,7087,4,522342,4,66363,4,804805,4,1592889,8,2386316,108,8822,24,3258,1,19859,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4521,1,17075,1,9559,1,0,1
