step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
361,10838900,4521,9559,28.990189,,0,11,9,108,80108,1303,3978,10758792,18,176,160,1,25049,1,70,1,1905494,1,2925503,1,543425,1,113713,1,5226231,1,19148,1,909262,1,7064,4,612550,4,63675,4,1173500,4,2284487,8,3435832,108,18176,24,5821,1,166055,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,44,1,9559,1,4521,1,17082,1,9559,1,0,1
362,11549200,4521,9559,28.990189,,0,11,9,108,445051,1333,4018,11104149,18,176,922,1,40048,1,60,1,2064085,1,3106808,1,543395,1,117600,1,5220319,1,10911,1,814085,1,7525,4,630395,4,73684,4,1200482,4,2321659,8,3498976,108,19148,24,5781,1,162849,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
363,10792400,4521,9559,28.990189,,0,11,9,108,55671,1162,3958,10736729,18,176,240,1,31933,1,80,1,2031120,1,2942005,1,543395,1,114735,1,5062590,1,10631,1,799787,1,7465,4,605937,4,62773,4,1159803,4,2270599,8,3408178,108,18266,24,5621,1,146898,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
364,11154400,4521,9559,28.990189,,0,11,9,108,411359,1283,3737,10743041,18,176,210,1,24187,1,80,1,1908961,1,2970290,1,543295,1,113683,1,5171404,1,10931,1,829315,1,7344,4,614634,4,63294,4,1166366,4,2311880,8,3456273,108,18236,24,5651,1,169182,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
365,10838500,4521,9559,28.990189,,0,11,9,108,54789,1232,3948,10783711,18,176,321,1,23867,1,70,1,1906696,1,2997704,1,543385,1,112110,1,5188437,1,11122,1,802062,1,7405,4,606899,4,65488,4,1228127,4,2302402,8,3507894,108,18687,24,6894,1,165234,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,44,1,9559,1,4521,1,17078,1,9559,1,0,1
366,10716000,4521,9559,28.990189,,0,11,9,108,36162,1232,3838,10679838,18,176,100,1,24027,1,50,1,1868321,1,2954881,1,543234,1,131788,1,5146946,1,10491,1,852811,1,7455,4,609404,4,63154,4,1163460,4,2275749,8,3417346,108,18025,24,5611,1,165574,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
367,10872600,4521,9559,28.990189,,0,11,9,108,123437,1433,3808,10749163,18,176,20,1,23366,1,30,1,1828353,1,2954690,1,543415,1,128472,1,5252192,1,18626,1,948759,1,7354,4,612701,4,63494,4,1167868,4,2292693,8,3438538,108,18215,24,5601,1,149834,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,44,1,9559,1,4521,1,17079,1,9559,1,0,1
368,11262500,4521,9559,28.990187,,0,11,9,108,104726,1232,3828,11157774,18,176,110,1,35379,1,70,1,2086438,1,3232524,1,543305,1,112531,1,5136044,1,11372,1,820428,1,7415,4,613602,4,62853,4,1187818,4,2270239,8,3436333,108,17895,24,5591,1,164412,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,44,1,9559,1,4521,1,17077,1,9559,1,0,1
369,10706000,4520,9559,28.990185,,0,11,9,108,49708,1293,3928,10656292,18,176,200,1,24007,1,70,1,1900694,1,2942115,1,543345,1,113553,1,5121215,1,11092,1,798675,1,7384,4,609003,4,63484,4,1177838,4,2284426,8,3445602,108,12735,24,5631,1,171045,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4520,1,17079,1,9559,1,0,1
370,10718000,4520,9559,28.990189,,0,11,9,108,59394,1172,3637,10658606,18,176,150,1,23556,1,70,1,1891957,1,3001902,1,543375,1,114494,1,5071568,1,11533,1,801641,1,7334,4,602240,4,62202,4,1152779,4,2262714,8,3399331,108,12525,24,6092,1,172939,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4520,1,17079,1,9559,1,0,1
371,10862300,4520,9559,28.990189,,0,11,9,108,147825,1182,4249,10714475,18,176,150,1,24458,1,60,1,1906776,1,2927326,1,543345,1,111849,1,5189619,1,10891,1,797292,1,7595,4,618332,4,63995,4,1171115,4,2374743,8,3528604,108,13005,24,5621,1,147299,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4520,1,17075,1,9559,1,0,1
372,10636700,4520,9559,28.990189,,0,11,9,108,40166,1202,3588,10596534,18,176,160,1,23666,1,70,1,1861908,1,2961072,1,543255,1,112050,1,5083311,1,11042,1,793535,1,7274,4,607390,4,63124,4,1147469,4,2291491,8,3422687,108,12685,24,5751,1,163561,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
373,10787900,4520,9559,28.990189,,0,11,9,108,54928,1272,3667,10732972,18,176,90,1,23997,1,20,1,1891537,1,2939610,1,543455,1,137800,1,5185571,1,10891,1,894062,1,7415,4,619384,4,62863,4,1166766,4,2278475,8,3428819,108,12755,24,5621,1,147249,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4520,1,17070,1,9559,1,0,1
374,10773500,4520,9559,28.990189,,0,11,9,108,48113,1473,3978,10725387,18,176,551,1,24107,1,70,1,1891957,1,2975711,1,543245,1,111639,1,5167476,1,10631,1,795759,1,7374,4,611017,4,66661,4,1200032,4,2314636,8,3496601,108,14088,24,5661,1,162378,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4520,1,17068,1,9559,1,0,1
375,10772400,4520,9559,28.990189,,0,11,9,108,46602,1333,3677,10725798,18,176,220,1,23656,1,60,1,1902167,1,2931534,1,543395,1,114845,1,5199128,1,10791,1,841780,1,7384,4,623592,4,63484,4,1171425,4,2324285,8,3479318,108,12715,24,5811,1,157408,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4520,1,17068,1,9559,1,0,1
376,11198000,4520,9559,28.990189,,0,11,9,108,60055,1262,3928,11137945,18,176,140,1,25760,1,70,1,1932176,1,3118801,1,543515,1,118843,1,5385864,1,12775,1,1021051,1,7565,4,605617,4,63134,4,1163099,4,2302903,8,3449389,108,12685,24,5631,1,213118,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
377,10985700,4520,9559,28.990189,,0,11,9,108,205235,1293,3747,10780465,18,176,210,1,24468,1,70,1,1901025,1,2968286,1,543585,1,126969,1,5199278,1,16572,1,841860,1,7364,4,611178,4,66691,4,1177537,4,2319856,8,3480951,108,12695,24,5601,1,165414,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
378,11182500,4520,9559,28.990189,,0,11,9,108,370574,1152,4038,10811926,18,176,812,1,37774,1,120,1,2107119,1,2907307,1,543425,1,109885,1,5091808,1,13677,1,790689,1,7364,4,605787,4,70889,4,1167628,4,2281260,8,3431083,108,13767,24,5621,1,158901,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
379,10784000,4520,9559,28.990189,,0,11,9,108,55878,1202,3818,10728122,18,176,200,1,23696,1,70,1,1905584,1,2976783,1,543245,1,110987,1,5156454,1,11102,1,830177,1,7344,4,605166,4,63194,4,1163039,4,2290518,8,3437075,108,12665,24,5781,1,187497,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
380,10747800,4521,9559,28.990189,,0,11,9,108,76950,1242,3848,10670850,18,176,160,1,26682,1,70,1,1909061,1,2911025,1,543335,1,111208,1,5151785,1,17524,1,867821,1,7394,4,611979,4,63174,4,1163039,4,2273415,8,3420001,108,12605,24,5631,1,155605,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4521,1,17074,1,9559,1,0,1
381,11693900,4521,9559,28.990189,,0,11,9,108,432242,1743,4930,11261658,18,176,160,1,36552,1,100,1,2157898,1,3164030,1,543265,1,118031,1,5230549,1,11072,1,813133,1,7374,4,617781,4,66440,4,1177858,4,2381978,8,3541670,108,13236,24,6182,1,155204,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4521,1,17075,1,9559,1,0,1
382,11056600,4521,9559,28.990189,,0,11,9,108,47547,1283,3778,11009053,18,176,230,1,30580,1,40,1,2099735,1,2933849,1,543245,1,115236,1,5273854,1,12284,1,803494,1,7495,4,623402,4,63795,4,1182187,4,2338362,8,3503796,108,12975,24,7104,1,242806,1,3928,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4521,1,17074,1,9559,1,0,1
383,11654100,4521,9559,28.990189,,0,11,9,108,71243,1783,3948,11582857,18,176,190,1,24819,1,80,1,1920854,1,3270248,1,543495,1,118111,1,5693607,1,11452,1,1233878,1,7665,4,621157,4,64587,4,1188860,4,2362650,8,3534456,108,13106,24,5801,1,204441,1,2785,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4521,1,17075,1,9559,1,0,1
384,10883500,4521,9559,28.990189,,0,11,9,108,53658,1393,4509,10829842,18,176,230,1,27744,1,70,1,1905334,1,2989999,1,543365,1,112180,1,5239547,1,11372,1,799056,1,7475,4,618943,4,63735,4,1178650,4,2373681,8,3534977,108,12845,24,5781,1,188229,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4521,1,17071,1,9559,1,0,1
385,10708400,4521,9559,28.990189,,0,11,9,108,48872,1283,3838,10659528,18,176,230,1,27724,1,70,1,1907859,1,2938618,1,543345,1,132890,1,5098160,1,10631,1,823283,1,7344,4,611719,4,62773,4,1155705,4,2269337,8,3408439,108,12765,24,5641,1,158521,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4521,1,17070,1,9559,1,0,1
386,11048900,4520,9559,28.990189,,0,11,9,108,55317,1242,4089,10993583,18,176,130,1,23907,1,60,1,1912979,1,3288564,1,543295,1,110747,1,5102859,1,11042,1,799487,1,7324,4,603843,4,62773,4,1164442,4,2289286,8,3436914,108,12724,24,5631,1,165855,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4520,1,17068,1,9559,1,0,1
387,10973700,4520,9559,28.990189,,0,11,9,108,58251,1703,4058,10915449,18,176,230,1,29808,1,80,1,2073874,1,2944029,1,543345,1,114424,1,5198316,1,11342,1,798254,1,7374,4,614053,4,64977,4,1197617,4,2327692,8,3507734,108,13516,24,6232,1,177558,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4520,1,17077,1,9559,1,0,1
388,10692800,4520,9559,28.990189,,0,11,9,108,38252,1152,3617,10654548,18,176,110,1,26542,1,140,1,1912077,1,2941734,1,543275,1,113312,1,5106637,1,10721,1,791321,1,7575,4,623552,4,62913,4,1158149,4,2284326,8,3426023,108,12835,24,5631,1,169522,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4520,1,17072,1,9559,1,0,1
389,10687400,4520,9559,28.990189,,0,11,9,108,39756,1032,3647,10647644,18,176,20,1,23566,1,30,1,1863001,1,3006722,1,543224,1,112380,1,5087229,1,11472,1,803745,1,7204,4,602962,4,62593,4,1151697,4,2269878,8,3405403,108,12525,24,5701,1,179762,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
390,11088100,4521,9559,28.990189,,0,11,9,108,454102,1062,4118,10633998,18,176,30,1,24097,1,30,1,1865686,1,2912858,1,543285,1,110647,1,5162085,1,15280,1,792002,1,7324,4,613703,4,63645,4,1165013,4,2360025,8,3508044,108,12875,24,5651,1,151176,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4521,1,17072,1,9559,1,0,1
391,10656000,4521,9559,28.990189,,0,11,9,108,80797,1042,3797,10575203,18,176,50,1,25470,1,150,1,1861808,1,2947656,1,543245,1,112340,1,5068552,1,15931,1,793074,1,7324,4,603543,4,62983,4,1148210,4,2297923,8,3429681,108,12655,24,5771,1,146146,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4521,1,17074,1,9559,1,0,1
392,11026200,4521,9559,28.990189,,0,11,9,108,84479,1413,3978,10941721,18,176,20,1,32935,1,130,1,2044426,1,2958828,1,543305,1,113813,1,5234427,1,13837,1,819295,1,7415,4,618652,4,64146,4,1178259,4,2375936,8,3537271,108,12945,24,10571,1,156156,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4521,1,17073,1,9559,1,0,1
393,10814000,4521,9559,28.990189,,0,11,9,108,43425,1162,5391,10770575,18,176,471,1,30349,1,30,1,1999688,1,2885795,1,543395,1,112090,1,5187816,1,10941,1,795349,1,7495,4,611979,4,63514,4,1167889,4,2367018,8,3516450,108,13066,24,9739,1,161156,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4521,1,17073,1,9559,1,0,1
394,10618900,4521,9559,28.990189,,0,11,9,108,43948,1182,3677,10574952,18,176,60,1,24328,1,30,1,1877960,1,2930813,1,543184,1,113472,1,5074393,1,10711,1,802312,1,7204,4,604224,4,62082,4,1143110,4,2262063,8,3388851,108,12645,24,6042,1,183720,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4521,1,17073,1,9559,1,0,1
395,10642200,4520,9559,28.990189,,0,11,9,108,42018,992,3627,10600182,18,176,10,1,23416,1,40,1,1869604,1,2951484,1,543305,1,110897,1,5090936,1,10491,1,809456,1,7214,4,606679,4,62903,4,1152308,4,2297151,8,3433157,108,12675,24,5631,1,146136,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
396,10966100,4520,9559,28.990189,,0,11,9,108,40971,1303,4258,10925129,18,176,20,1,23256,1,100,1,1829776,1,2932576,1,543255,1,113112,1,5472143,1,10891,1,798224,1,8096,4,659081,4,67673,4,1246783,4,2499037,8,3727795,108,13767,24,6192,1,183229,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
397,11325200,4520,9559,28.990189,,0,11,9,108,463005,1122,4058,10862195,18,176,70,1,29859,1,80,1,2160373,1,2912878,1,543275,1,110987,1,5089263,1,15410,1,795188,1,7264,4,605266,4,63144,4,1151196,4,2305568,8,3440041,108,12665,24,5611,1,152449,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
398,10866500,4520,9559,28.990187,,0,11,9,108,50235,1172,3878,10816265,18,176,40,1,33115,1,60,1,1884473,1,2966804,1,543315,1,111278,1,5265268,1,11913,1,905234,1,7775,4,604875,4,63034,4,1165754,4,2280669,8,3429961,108,12585,24,5771,1,228307,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
399,11981900,4519,9559,28.990181,,0,11,9,108,615788,1573,3717,11366112,18,176,782,1,35470,1,40,1,2172627,1,2987033,1,543345,1,153751,1,5456773,1,16292,1,1037112,1,7665,4,648320,4,62833,4,1206675,4,2275779,8,3465861,108,12875,24,6092,1,208138,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
400,10711000,4520,9559,28.990177,,0,11,9,108,65750,1102,4108,10645250,18,176,20,1,25560,1,30,1,1875906,1,2924541,1,543345,1,113623,1,5147928,1,14298,1,794737,1,7294,4,606398,4,63134,4,1160023,4,2333843,8,3476923,108,12835,24,5781,1,172819,1,2795,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4520,1,17072,1,9559,1,0,1
401,10799300,4520,9559,28.990183,,0,11,9,108,87009,1503,3557,10712291,18,176,90,1,25550,1,130,1,1870846,1,2941063,1,543415,1,142289,1,5172075,1,16833,1,836259,1,7485,4,621939,4,63555,4,1172518,4,2299827,8,3455892,108,12895,24,5611,1,160755,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
402,11430900,4520,9559,28.990183,,0,11,9,108,522825,1222,3748,10908075,18,176,60,1,37163,1,150,1,2082751,1,2937687,1,543255,1,146447,1,5144210,1,16352,1,868692,1,8246,4,605697,4,62352,4,1153029,4,2271160,8,3407817,108,12625,24,7465,1,163811,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
403,11012700,4520,9559,28.990175,,0,11,9,108,58735,1262,3677,10953965,18,176,40,1,33546,1,140,1,2152959,1,2970421,1,543355,1,115406,1,5126405,1,11693,1,815258,1,7344,4,606799,4,63214,4,1158480,4,2312161,8,3454309,108,12655,24,5611,1,153641,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
404,10666600,4520,9559,28.990175,,0,11,9,108,50487,1182,3818,10616113,18,176,220,1,23737,1,70,1,1890815,1,2927126,1,543385,1,116669,1,5103490,1,10601,1,812582,1,7294,4,609855,4,62553,4,1157668,4,2276621,8,3417627,108,12845,24,5691,1,167568,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17040,1,36,1,9559,1,4520,1,17076,1,9559,1,0,1
405,10920100,4520,9559,28.990175,,0,11,9,108,58506,1162,4059,10861594,18,176,140,1,23626,1,60,1,1913409,1,3003946,1,543255,1,114424,1,5251601,1,11132,1,863322,1,7505,4,614975,4,63735,4,1193719,4,2341007,8,3517953,108,12715,24,5761,1,157809,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4520,1,17077,1,9559,1,0,1
406,10780700,4520,9559,28.99018,,0,11,9,108,42698,1152,3737,10738002,18,176,100,1,24177,1,60,1,1868672,1,2993997,1,543295,1,113021,1,5183537,1,11142,1,814626,1,7575,4,620486,4,63935,4,1173920,4,2333974,8,3490800,108,13356,24,6142,1,159212,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4520,1,17070,1,9559,1,0,1
407,10949000,4519,9559,28.99018,,0,11,9,108,38541,1142,4098,10910459,18,176,90,1,35229,1,30,1,2076008,1,2955311,1,543415,1,120997,1,5168748,1,10631,1,827011,1,7154,4,615887,4,63284,4,1179912,4,2315988,8,3478977,108,12825,24,6112,1,149804,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4519,1,17068,1,9559,1,0,1
408,10756200,4519,9559,28.99018,,0,11,9,108,60361,1272,3777,10695839,18,176,150,1,23877,1,60,1,1906937,1,2993105,1,543305,1,117029,1,5098791,1,12585,1,800859,1,6994,4,604054,4,62863,4,1156777,4,2265880,8,3406315,108,12565,24,5681,1,187678,1,6733,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
409,10782600,4518,9559,28.99018,,0,11,9,108,54117,1212,3817,10728483,18,176,641,1,26071,1,70,1,1903189,1,2926014,1,543335,1,113983,1,5204619,1,10561,1,800609,1,7244,4,613382,4,64396,4,1180173,4,2376447,8,3539616,108,13186,24,5942,1,152268,1,2946,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
410,10881500,4519,9559,28.99018,,0,11,9,108,49645,1303,3737,10831855,18,176,210,1,23887,1,60,1,1913059,1,3007042,1,543425,1,120125,1,5213155,1,10891,1,834716,1,7485,4,623953,4,64486,4,1183790,4,2329264,8,3496451,108,12865,24,5781,1,159803,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
411,10889400,4519,9559,28.99018,,0,11,9,108,57344,1242,3817,10832056,18,176,150,1,24207,1,70,1,1918489,1,3013655,1,543405,1,114715,1,5205991,1,11372,1,826249,1,7465,4,621788,4,64597,4,1184321,4,2326699,8,3494347,108,12855,24,5771,1,165234,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4519,1,17068,1,9559,1,0,1
412,10847100,4519,9559,28.99018,,0,11,9,108,58660,1303,3888,10788440,18,176,250,1,24809,1,70,1,1919351,1,3026851,1,543275,1,115426,1,5147757,1,10651,1,798705,1,7364,4,633161,4,63655,4,1177948,4,2304075,8,3465250,108,12885,24,5972,1,153110,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4519,1,17074,1,9559,1,0,1
413,11086100,4519,9559,28.99018,,0,11,9,108,450058,1323,4419,10636042,18,176,130,1,23446,1,50,1,1863361,1,2940883,1,543214,1,116178,1,5133038,1,15741,1,808524,1,7284,4,611368,4,67482,4,1200873,4,2279647,8,3462074,108,14027,24,5641,1,148391,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4519,1,17075,1,9559,1,0,1
414,11433000,4519,9559,28.99018,,0,11,9,108,737141,1192,3667,10695859,18,176,40,1,32263,1,20,1,1927026,1,2930713,1,543315,1,110977,1,5135153,1,16352,1,801982,1,7314,4,611138,4,62953,4,1171756,4,2279597,8,3435141,108,12545,24,5601,1,191044,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4519,1,17072,1,9559,1,0,1
415,11906800,4519,9559,28.99018,,0,11,9,108,548443,1353,4068,11358357,18,176,20,1,32864,1,130,1,2180853,1,3148359,1,543455,1,141788,1,5289234,1,21652,1,950352,1,7615,4,625636,4,63795,4,1171275,4,2310377,8,3464789,108,12795,24,5771,1,150525,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4519,1,17075,1,9559,1,0,1
416,10977000,4519,9559,28.99018,,0,11,9,108,107160,1363,4088,10869840,18,176,120,1,28736,1,60,1,1907338,1,3016321,1,543305,1,119474,1,5235479,1,19007,1,811851,1,7374,4,616408,4,63845,4,1170854,4,2353492,8,3507563,108,12695,24,5781,1,200974,1,3537,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
417,11564300,4519,9559,28.990177,,0,11,9,108,870174,1162,3598,10694126,18,176,220,1,30480,1,50,1,1985220,1,2880585,1,543395,1,131317,1,5106486,1,16372,1,814516,1,7074,4,609725,4,63404,4,1163801,4,2292502,8,3440020,108,12685,24,5621,1,146196,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
418,10854200,4519,9559,28.990175,,0,11,9,108,57393,1172,3807,10796807,18,176,80,1,33175,1,150,1,2051650,1,2962716,1,543395,1,113392,1,5078982,1,13266,1,799096,1,7324,4,603793,4,62783,4,1148240,4,2278986,8,3410984,108,12434,24,5771,1,169232,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
419,10742600,4519,9559,28.990168,,0,11,9,108,70127,1172,3708,10672473,18,176,140,1,26933,1,60,1,1907728,1,2921194,1,543335,1,112150,1,5143850,1,17083,1,794767,1,7304,4,633842,4,63875,4,1182567,4,2290809,8,3456894,108,12775,24,5801,1,160805,1,2906,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
420,11774000,4519,9559,28.990166,,0,11,9,108,655553,1162,3637,11118447,18,176,281,1,40499,1,70,1,2128882,1,3142939,1,543245,1,117791,1,5128570,1,16172,1,852320,1,16472,4,612039,4,63074,4,1154232,4,2275950,8,3413870,108,12675,24,5892,1,144994,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
421,11302800,4520,9559,28.990166,,0,11,9,108,174413,1333,3807,11128387,18,176,50,1,32925,1,150,1,2212546,1,2948127,1,543315,1,143511,1,5231331,1,16432,1,929622,1,7284,4,606398,4,62863,4,1158430,4,2268235,8,3410192,108,12665,24,7625,1,186956,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4520,1,17072,1,9559,1,0,1
422,11262900,4519,9559,28.990166,,0,11,9,108,194441,1283,3798,11068459,18,176,261,1,27153,1,130,1,2017383,1,2903540,1,543375,1,146798,1,5416554,1,13266,1,1002755,1,7795,4,649533,4,63123,4,1212075,4,2307341,8,3503064,108,12555,24,5892,1,164282,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17040,1,36,1,9559,1,4519,1,17076,1,9559,1,0,1
423,11622100,4519,9559,28.990166,,0,11,9,108,621504,1202,3778,11000596,18,176,220,1,32183,1,80,1,2074004,1,3107159,1,543365,1,121378,1,5106056,1,16152,1,801551,1,7184,4,607370,4,63204,4,1158460,4,2289436,8,3431514,108,12605,24,5801,1,169382,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4519,1,17074,1,9559,1,0,1
424,10955500,4519,9559,28.990166,,0,11,9,108,84818,1202,3707,10870682,18,176,150,1,33055,1,140,1,2183298,1,2874633,1,543405,1,116709,1,5101927,1,17364,1,817462,1,6964,4,603994,4,62472,4,1149482,4,2267934,8,3401075,108,12635,24,6142,1,183690,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
